product_name,city,order_id,customer_id,customer_name,product_id,product_category,payment_type,qty,price,datetime,country,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
Metal Bed Frame,Cologne,7762,5,Eva Garcia,10,Bedroom Furniture,Wallet,4,149.99,2021-06-29T17:13:29.000-05:00,Germany,StyleNestFurniture.com,8518,N,Network Error
Metal Bed Frame,Cologne,8270,5,Eva Garcia,10,Bedroom Furniture,UPI,4,149.99,2020-03-07T08:59:46.000-06:00,Germany,ChicSpaceFurnishings.com,1556,N,Network Error
Metal Bed Frame,Cologne,8983,5,Eva Garcia,10,Bedroom Furniture,Wallet,4,149.99,2021-04-29T17:56:45.000-05:00,Germany,ChicSpaceFurnishings.com,5733,N,Insufficient Funds
Metal Bed Frame,Cologne,9306,5,Eva Garcia,10,Bedroom Furniture,Card,4,149.99,2020-03-24T18:48:36.000-05:00,Germany,HomeHavenFurniture.com,4708,N,Network Error
Metal Bed Frame,Cologne,9625,5,Eva Garcia,10,Bedroom Furniture,Wallet,5,149.99,2020-03-15T09:58:19.000-05:00,Germany,TimelessHomeStyles.com,2760,Y,SUCCESS
Metal Bed Frame,Cologne,9638,5,Eva Garcia,10,Bedroom Furniture,Card,3,149.99,2020-03-31T09:49:51.000-05:00,Germany,ChicSpaceFurnishings.com,7282,Y,SUCCESS
Metal Bed Frame,Cologne,9671,5,Eva Garcia,10,Bedroom Furniture,Card,3,149.99,2021-09-08T10:19:06.000-05:00,Germany,ChicSpaceFurnishings.com,2145,Y,SUCCESS
Metal Bed Frame,Cologne,10806,5,Eva Garcia,10,Bedroom Furniture,Internet Banking,1,149.99,2020-07-10T05:45:20.000-05:00,Germany,HomeHavenFurniture.com,4382,Y,SUCCESS
Metal Bed Frame,Munich,113,18,Rachel Evans,10,Bedroom Furniture,Wallet,4,149.99,2020-07-03T19:10:45.000-05:00,Germany,StyleNestFurniture.com,3605,Y,SUCCESS
Metal Bed Frame,Munich,2149,18,Rachel Evans,10,Bedroom Furniture,Internet Banking,1,149.99,2021-10-19T15:03:00.000-05:00,Germany,ChicSpaceFurnishings.com,5677,Y,SUCCESS
Metal Bed Frame,Munich,2972,18,Rachel Evans,10,Bedroom Furniture,Wallet,1,149.99,2021-10-24T07:14:47.000-05:00,Germany,HomeHavenFurniture.com,9870,Y,SUCCESS
Metal Bed Frame,Munich,3140,18,Rachel Evans,10,Bedroom Furniture,UPI,4,149.99,2021-05-29T10:07:42.000-05:00,Germany,TimelessHomeStyles.com,6196,Y,SUCCESS
Metal Bed Frame,Munich,3173,18,Rachel Evans,10,Bedroom Furniture,UPI,1,149.99,2021-10-02T09:53:47.000-05:00,Germany,TimelessHomeStyles.com,4473,N,Network Error
Metal Bed Frame,Munich,5602,18,Rachel Evans,10,Bedroom Furniture,Card,3,149.99,2021-03-25T09:13:00.000-05:00,Germany,ChicSpaceFurnishings.com,6050,Y,SUCCESS
Metal Bed Frame,Munich,6170,18,Rachel Evans,10,Bedroom Furniture,Wallet,3,149.99,2020-07-28T21:33:10.000-05:00,Germany,TimelessHomeStyles.com,7554,N,Insufficient Funds
Metal Bed Frame,Munich,6692,18,Rachel Evans,10,Bedroom Furniture,Card,2,149.99,2021-06-09T06:53:30.000-05:00,Germany,StyleNestFurniture.com,8137,N,Network Error
Metal Bed Frame,Munich,6693,18,Rachel Evans,10,Bedroom Furniture,Card,2,149.99,2020-03-07T11:35:52.000-06:00,Germany,HomeHavenFurniture.com,2111,N,Network Error
Metal Bed Frame,Munich,6777,18,Rachel Evans,10,Bedroom Furniture,UPI,2,149.99,2021-04-22T19:50:48.000-05:00,Germany,ChicSpaceFurnishings.com,7194,Y,SUCCESS
Metal Bed Frame,Munich,6797,18,Rachel Evans,10,Bedroom Furniture,UPI,4,149.99,2020-11-01T08:48:42.000-06:00,Germany,ChicSpaceFurnishings.com,1228,Y,SUCCESS
Metal Bed Frame,Munich,7719,18,Rachel Evans,10,Bedroom Furniture,Wallet,4,149.99,2020-08-21T22:38:16.000-05:00,Germany,CozyCornerDecor.com,6187,Y,SUCCESS
Metal Bed Frame,Munich,7930,18,Rachel Evans,10,Bedroom Furniture,Internet Banking,5,149.99,2020-10-10T09:00:39.000-05:00,Germany,ChicSpaceFurnishings.com,1387,N,Insufficient Funds
Metal Bed Frame,Munich,8151,18,Rachel Evans,10,Bedroom Furniture,UPI,4,149.99,2020-03-22T06:07:31.000-05:00,Germany,StyleNestFurniture.com,2045,Y,SUCCESS
Metal Bed Frame,Munich,8444,18,Rachel Evans,10,Bedroom Furniture,Internet Banking,1,149.99,2020-08-05T16:13:05.000-05:00,Germany,TimelessHomeStyles.com,3944,N,Network Error
Metal Bed Frame,Munich,8972,18,Rachel Evans,10,Bedroom Furniture,Wallet,4,149.99,2020-09-27T13:47:22.000-05:00,Germany,ChicSpaceFurnishings.com,9864,N,Network Error
Metal Bed Frame,Munich,9683,18,Rachel Evans,10,Bedroom Furniture,UPI,4,149.99,2020-06-17T12:53:01.000-05:00,Germany,ChicSpaceFurnishings.com,9703,Y,SUCCESS
Metal Bed Frame,Munich,9951,18,Rachel Evans,10,Bedroom Furniture,Card,5,149.99,2020-07-05T21:02:04.000-05:00,Germany,CozyCornerDecor.com,5758,Y,SUCCESS
Metal Bed Frame,Munich,9986,18,Rachel Evans,10,Bedroom Furniture,Internet Banking,5,149.99,2021-07-13T13:03:31.000-05:00,Germany,HomeHavenFurniture.com,2765,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,65,1,Alice Johnson,19,Entryway Furniture,Internet Banking,4,59.99,2021-07-23T02:35:31.000-05:00,USA,TimelessHomeStyles.com,6373,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,1146,1,Alice Johnson,19,Entryway Furniture,UPI,4,59.99,2020-10-08T19:27:59.000-05:00,USA,ChicSpaceFurnishings.com,7034,N,Insufficient Funds
Shoe Storage Cabinet,Phoenix,1513,1,Alice Johnson,19,Entryway Furniture,Wallet,5,59.99,2021-03-25T12:00:50.000-05:00,USA,HomeHavenFurniture.com,4281,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,1520,1,Alice Johnson,19,Entryway Furniture,UPI,4,59.99,2021-04-28T11:56:27.000-05:00,USA,TimelessHomeStyles.com,6610,N,Insufficient Funds
Shoe Storage Cabinet,Phoenix,1643,1,Alice Johnson,19,Entryway Furniture,Internet Banking,3,59.99,2021-04-15T03:53:53.000-05:00,USA,ChicSpaceFurnishings.com,8517,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,4375,1,Alice Johnson,19,Entryway Furniture,Card,2,59.99,2020-11-19T10:52:04.000-06:00,USA,StyleNestFurniture.com,3553,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,4932,1,Alice Johnson,19,Entryway Furniture,Card,1,59.99,2020-10-17T10:10:54.000-05:00,USA,CozyCornerDecor.com,8865,N,Network Error
Shoe Storage Cabinet,Phoenix,5184,1,Alice Johnson,19,Entryway Furniture,Card,2,59.99,2021-01-15T09:06:09.000-06:00,USA,ChicSpaceFurnishings.com,7276,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,5239,1,Alice Johnson,19,Entryway Furniture,Card,3,59.99,2020-06-01T09:35:51.000-05:00,USA,StyleNestFurniture.com,7003,N,Insufficient Funds
Shoe Storage Cabinet,Phoenix,5527,1,Alice Johnson,19,Entryway Furniture,Wallet,2,59.99,2021-09-10T16:03:25.000-05:00,USA,StyleNestFurniture.com,7647,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,5794,1,Alice Johnson,19,Entryway Furniture,Wallet,3,59.99,2021-03-19T04:26:43.000-05:00,USA,ChicSpaceFurnishings.com,8874,N,Insufficient Funds
Shoe Storage Cabinet,Phoenix,5914,1,Alice Johnson,19,Entryway Furniture,Internet Banking,4,59.99,2021-04-03T12:16:27.000-05:00,USA,StyleNestFurniture.com,6502,N,Insufficient Funds
Shoe Storage Cabinet,Phoenix,6248,1,Alice Johnson,19,Entryway Furniture,Card,3,59.99,2021-02-20T18:02:29.000-06:00,USA,ChicSpaceFurnishings.com,1683,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,6309,1,Alice Johnson,19,Entryway Furniture,UPI,4,59.99,2020-07-17T15:00:44.000-05:00,USA,CozyCornerDecor.com,2144,N,Insufficient Funds
Shoe Storage Cabinet,Phoenix,6544,1,Alice Johnson,19,Entryway Furniture,UPI,5,59.99,2021-03-04T12:37:23.000-06:00,USA,StyleNestFurniture.com,8581,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,6578,1,Alice Johnson,19,Entryway Furniture,Card,1,59.99,2021-06-17T09:54:33.000-05:00,USA,TimelessHomeStyles.com,1698,N,Insufficient Funds
Shoe Storage Cabinet,Phoenix,6708,1,Alice Johnson,19,Entryway Furniture,Internet Banking,3,59.99,2021-02-13T23:19:45.000-06:00,USA,TimelessHomeStyles.com,8084,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,6822,1,Alice Johnson,19,Entryway Furniture,Internet Banking,1,59.99,2020-03-02T11:00:44.000-06:00,USA,StyleNestFurniture.com,4474,N,Insufficient Funds
Shoe Storage Cabinet,Phoenix,7343,1,Alice Johnson,19,Entryway Furniture,UPI,3,59.99,2021-09-12T04:21:46.000-05:00,USA,StyleNestFurniture.com,7980,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,7666,1,Alice Johnson,19,Entryway Furniture,Internet Banking,2,59.99,2020-04-28T01:33:39.000-05:00,USA,HomeHavenFurniture.com,8377,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,8019,1,Alice Johnson,19,Entryway Furniture,Wallet,1,59.99,2020-06-16T11:16:01.000-05:00,USA,HomeHavenFurniture.com,9935,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,8465,1,Alice Johnson,19,Entryway Furniture,Card,4,59.99,2021-05-08T14:12:07.000-05:00,USA,TimelessHomeStyles.com,6523,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,8964,1,Alice Johnson,19,Entryway Furniture,Card,3,59.99,2020-09-09T13:58:28.000-05:00,USA,StyleNestFurniture.com,2728,N,Network Error
Shoe Storage Cabinet,Phoenix,9493,1,Alice Johnson,19,Entryway Furniture,UPI,3,59.99,2020-01-29T07:53:28.000-06:00,USA,ChicSpaceFurnishings.com,9139,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,9548,1,Alice Johnson,19,Entryway Furniture,Wallet,4,59.99,2021-07-14T16:43:44.000-05:00,USA,CozyCornerDecor.com,1558,Y,SUCCESS
Shoe Storage Cabinet,Phoenix,9871,1,Alice Johnson,19,Entryway Furniture,Internet Banking,2,59.99,2021-05-15T01:08:24.000-05:00,USA,TimelessHomeStyles.com,9002,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,268,12,Liam Walker,19,Entryway Furniture,UPI,5,59.99,2021-09-14T11:27:45.000-05:00,Australia,CozyCornerDecor.com,3244,N,Insufficient Funds
Shoe Storage Cabinet,Adelaide,545,12,Liam Walker,19,Entryway Furniture,Card,3,59.99,2021-07-31T16:06:00.000-05:00,Australia,TimelessHomeStyles.com,3004,N,Network Error
Shoe Storage Cabinet,Adelaide,1277,12,Liam Walker,19,Entryway Furniture,Wallet,5,59.99,2020-10-20T05:55:24.000-05:00,Australia,ChicSpaceFurnishings.com,5370,N,Network Error
Shoe Storage Cabinet,Adelaide,1986,12,Liam Walker,19,Entryway Furniture,Card,3,59.99,2020-10-10T03:13:57.000-05:00,Australia,TimelessHomeStyles.com,7269,N,Network Error
Shoe Storage Cabinet,Adelaide,2451,12,Liam Walker,19,Entryway Furniture,Card,3,59.99,2021-05-30T20:39:32.000-05:00,Australia,TimelessHomeStyles.com,9871,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,2661,12,Liam Walker,19,Entryway Furniture,Internet Banking,5,59.99,2020-10-08T23:28:56.000-05:00,Australia,StyleNestFurniture.com,4041,N,Insufficient Funds
Shoe Storage Cabinet,Adelaide,3095,12,Liam Walker,19,Entryway Furniture,Wallet,1,59.99,2021-08-28T13:39:25.000-05:00,Australia,CozyCornerDecor.com,7416,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,3289,12,Liam Walker,19,Entryway Furniture,Internet Banking,3,59.99,2020-02-14T02:01:48.000-06:00,Australia,HomeHavenFurniture.com,9703,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,3538,12,Liam Walker,19,Entryway Furniture,Internet Banking,1,59.99,2021-02-02T08:32:07.000-06:00,Australia,StyleNestFurniture.com,2540,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,4273,12,Liam Walker,19,Entryway Furniture,Wallet,2,59.99,2021-10-03T03:30:28.000-05:00,Australia,CozyCornerDecor.com,9875,N,Insufficient Funds
Shoe Storage Cabinet,Adelaide,4481,12,Liam Walker,19,Entryway Furniture,Card,5,59.99,2021-01-14T08:13:38.000-06:00,Australia,StyleNestFurniture.com,7470,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,5451,12,Liam Walker,19,Entryway Furniture,Card,4,59.99,2020-02-03T13:28:04.000-06:00,Australia,StyleNestFurniture.com,6793,N,Insufficient Funds
Shoe Storage Cabinet,Adelaide,5737,12,Liam Walker,19,Entryway Furniture,Card,4,59.99,2020-08-17T23:15:27.000-05:00,Australia,TimelessHomeStyles.com,6234,N,Network Error
Shoe Storage Cabinet,Adelaide,6760,12,Liam Walker,19,Entryway Furniture,UPI,3,59.99,2021-09-07T12:52:50.000-05:00,Australia,TimelessHomeStyles.com,7084,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,6920,12,Liam Walker,19,Entryway Furniture,Card,2,59.99,2020-10-13T02:08:32.000-05:00,Australia,TimelessHomeStyles.com,2587,N,Network Error
Shoe Storage Cabinet,Adelaide,7285,12,Liam Walker,19,Entryway Furniture,Internet Banking,2,59.99,2021-11-16T07:25:35.000-06:00,Australia,ChicSpaceFurnishings.com,2113,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,7890,12,Liam Walker,19,Entryway Furniture,Wallet,4,59.99,2021-03-26T16:51:33.000-05:00,Australia,HomeHavenFurniture.com,1005,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,8029,12,Liam Walker,19,Entryway Furniture,UPI,5,59.99,2020-07-15T11:14:17.000-05:00,Australia,ChicSpaceFurnishings.com,7137,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,8096,12,Liam Walker,19,Entryway Furniture,Wallet,5,59.99,2021-06-13T08:07:25.000-05:00,Australia,TimelessHomeStyles.com,7495,N,Network Error
Shoe Storage Cabinet,Adelaide,8188,12,Liam Walker,19,Entryway Furniture,Wallet,2,59.99,2020-12-13T22:45:17.000-06:00,Australia,CozyCornerDecor.com,4608,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,8904,12,Liam Walker,19,Entryway Furniture,UPI,5,59.99,2021-03-09T00:15:59.000-06:00,Australia,TimelessHomeStyles.com,4955,N,Insufficient Funds
Shoe Storage Cabinet,Adelaide,8915,12,Liam Walker,19,Entryway Furniture,UPI,4,59.99,2021-07-19T09:12:14.000-05:00,Australia,StyleNestFurniture.com,9033,N,Network Error
Shoe Storage Cabinet,Adelaide,8994,12,Liam Walker,19,Entryway Furniture,Wallet,1,59.99,2020-05-02T16:52:18.000-05:00,Australia,HomeHavenFurniture.com,8949,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,9232,12,Liam Walker,19,Entryway Furniture,Card,1,59.99,2021-06-23T16:31:19.000-05:00,Australia,TimelessHomeStyles.com,7144,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,9272,12,Liam Walker,19,Entryway Furniture,Internet Banking,1,59.99,2021-03-18T14:46:33.000-05:00,Australia,ChicSpaceFurnishings.com,2654,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,9502,12,Liam Walker,19,Entryway Furniture,Wallet,2,59.99,2020-05-09T04:04:10.000-05:00,Australia,StyleNestFurniture.com,9932,N,Network Error
Shoe Storage Cabinet,Adelaide,9612,12,Liam Walker,19,Entryway Furniture,UPI,5,59.99,2021-02-16T01:30:53.000-06:00,Australia,StyleNestFurniture.com,6794,N,Network Error
Shoe Storage Cabinet,Adelaide,9659,12,Liam Walker,19,Entryway Furniture,Internet Banking,4,59.99,2020-12-22T08:07:22.000-06:00,Australia,ChicSpaceFurnishings.com,2973,N,Insufficient Funds
Shoe Storage Cabinet,Adelaide,9761,12,Liam Walker,19,Entryway Furniture,Internet Banking,3,59.99,2021-03-29T06:23:15.000-05:00,Australia,CozyCornerDecor.com,5760,N,Network Error
Shoe Storage Cabinet,Adelaide,9826,12,Liam Walker,19,Entryway Furniture,Internet Banking,1,59.99,2021-05-16T04:44:58.000-05:00,Australia,TimelessHomeStyles.com,3009,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,9915,12,Liam Walker,19,Entryway Furniture,Internet Banking,4,59.99,2021-12-02T11:46:29.000-06:00,Australia,CozyCornerDecor.com,2510,N,Insufficient Funds
Shoe Storage Cabinet,Adelaide,9973,12,Liam Walker,19,Entryway Furniture,Card,3,59.99,2020-12-23T17:18:16.000-06:00,Australia,CozyCornerDecor.com,2477,N,Network Error
Shoe Storage Cabinet,Adelaide,10948,12,Liam Walker,19,Entryway Furniture,Internet Banking,4,59.99,2021-12-14T00:38:16.000-06:00,Australia,StyleNestFurniture.com,8512,Y,SUCCESS
Shoe Storage Cabinet,Adelaide,10968,12,Liam Walker,19,Entryway Furniture,Internet Banking,1,59.99,2020-10-19T22:17:53.000-05:00,Australia,TimelessHomeStyles.com,1458,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,50,11,Karen Young,19,Entryway Furniture,UPI,3,59.99,2021-08-19T14:34:20.000-05:00,Germany,HomeHavenFurniture.com,6774,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,479,7,Grace Thompson,19,Entryway Furniture,UPI,5,59.99,2021-01-16T07:13:05.000-06:00,Germany,StyleNestFurniture.com,4649,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,525,7,Grace Thompson,19,Entryway Furniture,UPI,5,59.99,2020-04-19T01:21:50.000-05:00,Germany,HomeHavenFurniture.com,2933,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,695,7,Grace Thompson,19,Entryway Furniture,Wallet,4,59.99,2021-01-26T19:29:43.000-06:00,Germany,CozyCornerDecor.com,8004,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,711,7,Grace Thompson,19,Entryway Furniture,UPI,3,59.99,2021-10-06T14:38:35.000-05:00,Germany,CozyCornerDecor.com,4662,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,1141,7,Grace Thompson,19,Entryway Furniture,Wallet,5,59.99,2021-04-21T00:40:39.000-05:00,Germany,CozyCornerDecor.com,6013,N,Network Error
Shoe Storage Cabinet,Frankfurt,1203,11,Karen Young,19,Entryway Furniture,Card,5,59.99,2021-11-01T17:31:33.000-05:00,Germany,StyleNestFurniture.com,2086,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,1406,11,Karen Young,19,Entryway Furniture,Wallet,4,59.99,2021-11-06T18:31:35.000-05:00,Germany,StyleNestFurniture.com,5192,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,1414,7,Grace Thompson,19,Entryway Furniture,Card,1,59.99,2021-11-09T19:28:33.000-06:00,Germany,ChicSpaceFurnishings.com,8226,N,Network Error
Shoe Storage Cabinet,Frankfurt,1532,7,Grace Thompson,19,Entryway Furniture,Wallet,1,59.99,2021-08-25T20:14:38.000-05:00,Germany,HomeHavenFurniture.com,2978,N,Network Error
Shoe Storage Cabinet,Frankfurt,1536,11,Karen Young,19,Entryway Furniture,Card,5,59.99,2021-01-20T12:57:59.000-06:00,Germany,ChicSpaceFurnishings.com,4936,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,1794,7,Grace Thompson,19,Entryway Furniture,Internet Banking,1,59.99,2020-07-08T20:25:53.000-05:00,Germany,HomeHavenFurniture.com,7132,N,Network Error
Shoe Storage Cabinet,Frankfurt,1836,11,Karen Young,19,Entryway Furniture,Card,1,59.99,2020-10-28T01:34:12.000-05:00,Germany,ChicSpaceFurnishings.com,2186,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,1952,7,Grace Thompson,19,Entryway Furniture,UPI,1,59.99,2020-11-05T23:09:06.000-06:00,Germany,CozyCornerDecor.com,2754,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,2031,7,Grace Thompson,19,Entryway Furniture,Card,5,59.99,2020-01-26T08:44:53.000-06:00,Germany,StyleNestFurniture.com,3101,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,2126,11,Karen Young,19,Entryway Furniture,UPI,1,59.99,2020-10-17T17:31:56.000-05:00,Germany,StyleNestFurniture.com,7569,N,Network Error
Shoe Storage Cabinet,Frankfurt,2219,11,Karen Young,19,Entryway Furniture,Wallet,3,59.99,2020-06-15T14:07:57.000-05:00,Germany,CozyCornerDecor.com,9323,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,2272,11,Karen Young,19,Entryway Furniture,UPI,5,59.99,2020-02-16T10:05:13.000-06:00,Germany,CozyCornerDecor.com,3803,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,2314,7,Grace Thompson,19,Entryway Furniture,Internet Banking,5,59.99,2021-06-11T13:17:16.000-05:00,Germany,HomeHavenFurniture.com,5721,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,2388,11,Karen Young,19,Entryway Furniture,UPI,5,59.99,2020-09-26T15:26:33.000-05:00,Germany,HomeHavenFurniture.com,1827,N,Network Error
Shoe Storage Cabinet,Frankfurt,2812,11,Karen Young,19,Entryway Furniture,UPI,4,59.99,2020-07-12T10:40:48.000-05:00,Germany,ChicSpaceFurnishings.com,4610,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,2854,11,Karen Young,19,Entryway Furniture,UPI,4,59.99,2020-10-05T09:20:48.000-05:00,Germany,CozyCornerDecor.com,8263,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,2953,7,Grace Thompson,19,Entryway Furniture,UPI,5,59.99,2021-01-28T20:13:17.000-06:00,Germany,HomeHavenFurniture.com,4220,N,Network Error
Shoe Storage Cabinet,Frankfurt,3187,7,Grace Thompson,19,Entryway Furniture,Wallet,3,59.99,2020-04-28T15:41:57.000-05:00,Germany,CozyCornerDecor.com,5787,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,3228,7,Grace Thompson,19,Entryway Furniture,Card,1,59.99,2021-04-16T01:04:15.000-05:00,Germany,ChicSpaceFurnishings.com,1491,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,3520,11,Karen Young,19,Entryway Furniture,Card,3,59.99,2021-11-18T00:42:11.000-06:00,Germany,TimelessHomeStyles.com,9872,N,Network Error
Shoe Storage Cabinet,Frankfurt,3582,7,Grace Thompson,19,Entryway Furniture,Internet Banking,4,59.99,2021-11-28T07:22:20.000-06:00,Germany,CozyCornerDecor.com,5715,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,3649,11,Karen Young,19,Entryway Furniture,Internet Banking,2,59.99,2020-03-30T06:20:22.000-05:00,Germany,HomeHavenFurniture.com,8683,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,4056,11,Karen Young,19,Entryway Furniture,UPI,4,59.99,2020-07-02T13:11:49.000-05:00,Germany,CozyCornerDecor.com,4286,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,4269,7,Grace Thompson,19,Entryway Furniture,Internet Banking,5,59.99,2020-03-23T06:51:00.000-05:00,Germany,TimelessHomeStyles.com,8596,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,4466,7,Grace Thompson,19,Entryway Furniture,UPI,2,59.99,2020-12-07T22:14:51.000-06:00,Germany,StyleNestFurniture.com,7764,N,Network Error
Shoe Storage Cabinet,Frankfurt,4517,11,Karen Young,19,Entryway Furniture,UPI,2,59.99,2021-01-15T17:29:22.000-06:00,Germany,CozyCornerDecor.com,8460,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,4648,11,Karen Young,19,Entryway Furniture,Wallet,2,59.99,2020-10-25T02:49:23.000-05:00,Germany,ChicSpaceFurnishings.com,8078,N,Network Error
Shoe Storage Cabinet,Frankfurt,4788,7,Grace Thompson,19,Entryway Furniture,Card,2,59.99,2021-11-28T21:59:35.000-06:00,Germany,TimelessHomeStyles.com,2873,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,5173,11,Karen Young,19,Entryway Furniture,Card,1,59.99,2021-07-28T09:35:12.000-05:00,Germany,HomeHavenFurniture.com,5826,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,5182,11,Karen Young,19,Entryway Furniture,UPI,5,59.99,2020-01-15T05:24:36.000-06:00,Germany,ChicSpaceFurnishings.com,1737,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,5365,11,Karen Young,19,Entryway Furniture,UPI,4,59.99,2020-03-30T04:41:28.000-05:00,Germany,ChicSpaceFurnishings.com,1907,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,5411,11,Karen Young,19,Entryway Furniture,Internet Banking,1,59.99,2020-02-09T19:52:36.000-06:00,Germany,ChicSpaceFurnishings.com,8075,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,5427,7,Grace Thompson,19,Entryway Furniture,UPI,3,59.99,2021-07-18T15:36:01.000-05:00,Germany,StyleNestFurniture.com,9280,N,Network Error
Shoe Storage Cabinet,Frankfurt,5503,7,Grace Thompson,19,Entryway Furniture,Card,2,59.99,2020-03-10T17:40:32.000-05:00,Germany,StyleNestFurniture.com,2185,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,5517,7,Grace Thompson,19,Entryway Furniture,UPI,2,59.99,2021-01-31T07:02:42.000-06:00,Germany,CozyCornerDecor.com,5852,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,5553,11,Karen Young,19,Entryway Furniture,UPI,4,59.99,2021-08-15T20:01:18.000-05:00,Germany,TimelessHomeStyles.com,9224,N,Network Error
Shoe Storage Cabinet,Frankfurt,5570,11,Karen Young,19,Entryway Furniture,Card,2,59.99,2021-02-26T11:39:23.000-06:00,Germany,TimelessHomeStyles.com,5991,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,5949,7,Grace Thompson,19,Entryway Furniture,UPI,5,59.99,2021-11-07T14:12:12.000-06:00,Germany,StyleNestFurniture.com,9235,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,5971,11,Karen Young,19,Entryway Furniture,Internet Banking,4,59.99,2021-07-15T11:51:26.000-05:00,Germany,TimelessHomeStyles.com,6399,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,6038,11,Karen Young,19,Entryway Furniture,Card,2,59.99,2020-06-25T08:17:33.000-05:00,Germany,HomeHavenFurniture.com,1975,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,6116,11,Karen Young,19,Entryway Furniture,Wallet,2,59.99,2020-03-28T18:29:18.000-05:00,Germany,StyleNestFurniture.com,2559,N,Network Error
Shoe Storage Cabinet,Frankfurt,6152,7,Grace Thompson,19,Entryway Furniture,Wallet,2,59.99,2020-10-17T01:51:40.000-05:00,Germany,HomeHavenFurniture.com,5891,N,Insufficient Funds
Shoe Storage Cabinet,Frankfurt,6178,11,Karen Young,19,Entryway Furniture,Wallet,3,59.99,2020-07-16T04:16:07.000-05:00,Germany,StyleNestFurniture.com,5821,Y,SUCCESS
Shoe Storage Cabinet,Frankfurt,6187,11,Karen Young,19,Entryway Furniture,Wallet,3,59.99,2020-07-05T03:53:18.000-05:00,Germany,TimelessHomeStyles.com,4632,Y,SUCCESS
